sessionID,latinRow,currentRoundNumber,roundFPS,spikeMagnitude,onAimSpikeEnabled,onEnemySpawnSpikeEnabled,onMouseSpikeEnabled,onReloadSpikeEnabled,attributeScalingEnabled,indexArray,time,roundTimer,mouseX,mouseY,playerX,playerY,playerZ,playerRot_w,playerRot_x,playerRot_y,playerRot_z,enemyPos_x,enemyPos_y,enemyPos_z,muzzlePos_x,muzzlePos_y,muzzlePos_z,isEnemyDead,distanceToPlayer,mouseMovedX,mouseMovedY,shotsFiredPerEvent,shotsHitPerEvent,shotsMissedPerEvent,durationOfEvent,durationOfEventIncludingSpikes,spikeCountPerEvent,angularDistanceFromEnemyOnStart,targetTimeOnEnemy
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:23 AM,9.69035,0.1,0,1.45,0.495,-3.7,1,0,0,0,2.289927,1.2,3.249426,1.450001,0.5061,-3.1614,False,7.035412,0.1,0,2,0,2,1.989353,1.989353,0,19.88575,0.0404714
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:25 AM,11.67339,0,0,1.45,0.5000001,-3.7,1,0,0,0,-0.9936047,1.680743,2.947123,1.286464,1.999317,-2.832619,True,7.179805,0,0,2,1,1,1.310116,1.991585,1,29.50297,0.1802673
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:26 AM,12.07665,0,0,1.45,0.4949999,-3.7,1,0,0,0,1.86948,1.2,3.28742,1.450001,0.5060999,-3.1614,False,7.035412,0,0,0,0,0,0.394721,0.394721,0,29.50297,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:27 AM,13.70591,0.2,0.1,1.45,0.4949999,-3.7,1,0,0,0,-1.687603,2.670839,2.578558,1.450001,0.5060999,-3.1614,False,7.348409,0.2,0.1,0,0,0,0.9480861,1.62926,1,11.31721,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:30 AM,16.08937,0,0,1.45,0.4949999,-3.7,1,0,0,0,-4.956453,2.323246,-1.124913,1.450001,0.5060999,-3.1614,False,7.142562,0,0,0,0,0,1.703454,2.383454,1,43.81936,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:32 AM,18.36984,-0.4,0.1,1.450734,0.495,-3.699997,0.9999896,0,-0.004585298,0,2.712122,1.587871,3.151038,1.445795,0.5061,-3.161419,False,7.051393,0.4,0.1,0,0,0,1.60026,2.280473,1,40.03007,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:34 AM,20.31438,0,0,1.45,0.495,-3.7,1,0,0,0,-2.768278,1.625194,1.06559,1.450001,0.5061,-3.1614,False,6.463904,0,0,0,0,0,1.265398,1.944543,1,24.37729,0.0049768
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:36 AM,22.42706,0.2,0,1.448211,0.4949999,-3.69998,0.9999375,0,0.01118218,0,-4.942112,0.5516078,-2.471182,1.460256,0.5060999,-3.161515,False,6.50764,0.2,0,0,0,0,1.432806,2.112676,1,18.17487,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:38 AM,24.36406,0,0,1.45,0.4949999,-3.7,1,0,0,0,7.4451,2.485516,-7.582787,1.450001,0.5060999,-3.1614,False,7.41481,0,0,0,0,0,1.937005,1.937005,0,51.62825,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:40 AM,26.61993,0,0,1.45,0.4949999,-3.7,1,0,0,0,-2.251617,2.194632,1.686725,1.450001,0.5060999,-3.1614,False,6.753335,0,0,0,0,0,0.8987703,2.255867,2,24.67075,0
